ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_OrigGreen,Intensity_IntegratedIntensity_OrigGreen,Intensity_LowerQuartileIntensity_OrigGreen,Intensity_MADIntensity_OrigGreen,Intensity_MassDisplacement_OrigGreen,Intensity_MaxIntensityEdge_OrigGreen,Intensity_MaxIntensity_OrigGreen,Intensity_MeanIntensityEdge_OrigGreen,Intensity_MeanIntensity_OrigGreen,Intensity_MedianIntensity_OrigGreen,Intensity_MinIntensityEdge_OrigGreen,Intensity_MinIntensity_OrigGreen,Intensity_StdIntensityEdge_OrigGreen,Intensity_StdIntensity_OrigGreen,Intensity_UpperQuartileIntensity_OrigGreen,Location_CenterMassIntensity_X_OrigGreen,Location_CenterMassIntensity_Y_OrigGreen,Location_CenterMassIntensity_Z_OrigGreen,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_OrigGreen,Location_MaxIntensity_Y_OrigGreen,Location_MaxIntensity_Z_OrigGreen,Number_Object_Number,Parent_Nuclei
1,135,8.172649830579758,20.609280198812485,0.32881563901901245,0.009890109300613403,0.028699516157225012,0.3433455526828766,0.3658119738101959,0.3269059932231903,0.33785705243954894,0.33858364820480347,0.30305251479148865,0.30305251479148865,0.010245640575567242,0.013789444568774362,0.3482295572757721,297.38954914569615,760.856365896663,0.0,297.40983606557376,760.8360655737705,0,296.0,761.0,0.0,135,6
1,136,11.77387085556984,44.85738813877106,0.3717948794364929,0.056410253047943115,0.0486917977156504,0.4000000059604645,0.5892552137374878,0.35678396532029816,0.42721322036924814,0.41404151916503906,0.31013432145118713,0.31013432145118713,0.023598760260121955,0.07107757455189151,0.4862637370824814,345.52483246246265,762.4644647728728,0.0,345.4761904761905,762.4666666666667,0,345.0,762.0,0.0,136,6
1,137,5.009279817342758,7.71086722612381,0.2914530038833618,0.006837606430053711,0.029251590065455118,0.3062271177768707,0.31184372305870056,0.29466351866722107,0.2965718163893773,0.29816851019859314,0.2805860936641693,0.27936509251594543,0.007290940649694644,0.009228609380245249,0.3036630153656006,320.6252533598533,766.9292500627189,0.0,320.65384615384613,766.9230769230769,0,321.0,767.0,0.0,137,6
1,138,7.4004886746406555,23.05543401837349,0.31184372305870056,0.03711843490600586,0.037798990583295854,0.33992674946784973,0.5035409331321716,0.308353694776694,0.36024115653708577,0.34261295199394226,0.28424909710884094,0.28424909710884094,0.013330641138445625,0.05969627996398427,0.4075702130794525,414.4648243890397,767.4051497712497,0.0,414.484375,767.4375,0,415.0,767.0,0.0,138,6
1,139,6.087423861026764,13.902320206165314,0.33772894740104675,0.023687422275543213,0.020693872761789175,0.3572649657726288,0.44078144431114197,0.3381902145014869,0.3658505317411925,0.3572649657726288,0.3206349313259125,0.3206349313259125,0.010524211108518852,0.0332667312582325,0.3836385905742645,355.98596521944575,772.1482346728045,0.0,355.9736842105263,772.1315789473684,0,356.0,772.0,0.0,139,6
1,140,7.034432500600815,19.91330948472023,0.313247874379158,0.024542123079299927,0.007697020990463077,0.3235653340816498,0.42686203122138977,0.3058448913304702,0.3375137200800039,0.3302808403968811,0.28522589802742004,0.28522589802742004,0.011109465466883475,0.03535405869449363,0.360805869102478,389.70583113671523,772.6731865845167,0.0,389.7118644067797,772.6779661016949,0,389.0,773.0,0.0,140,6
1,141,10.928449600934982,29.707448691129684,0.3560439646244049,0.015262514352798462,0.07590682318828844,0.37460318207740784,0.4610500633716583,0.35253063228822523,0.3760436543180973,0.3692307770252228,0.3350427448749542,0.3350427448749542,0.010792804883453182,0.029787248508177364,0.38852259516716003,368.7450514533834,775.7783020454153,0.0,368.6835443037975,775.8227848101266,0,370.0,775.0,0.0,141,6
1,142,5.027838975191116,10.25934088230133,0.33577534556388855,0.03492063283920288,0.02788385934496756,0.37167277932167053,0.4534798562526703,0.3351892650127411,0.3664050315107618,0.37069597840309143,0.30305251479148865,0.30305251479148865,0.01952457831124527,0.040472060157404566,0.4009768068790436,350.7063934091433,778.2481433877546,0.0,350.67857142857144,778.25,0,351.0,778.0,0.0,142,6
1,143,5.913064956665039,15.01978075504303,0.29792430996894836,0.015628814697265625,0.024064170517700382,0.313553124666214,0.34945055842399597,0.295653247833252,0.31291209906339645,0.31379732489585876,0.2818070948123932,0.2818070948123932,0.008104394546476665,0.018269486816367753,0.32771673798561096,408.95782525485345,780.0930478337907,0.0,408.9791666666667,780.1041666666666,0,408.0,780.0,0.0,143,6
1,144,6.356288433074951,17.42686253786087,0.289621502161026,0.0317460298538208,0.01856684202787297,0.30598291754722595,0.48253968358039856,0.28892220150340686,0.3351319718819398,0.31575092673301697,0.27032968401908875,0.27032968401908875,0.010688226507144696,0.05690685665787291,0.3777777850627899,337.7467875495473,780.7790731900226,0.0,337.7307692307692,780.7884615384615,0,338.0,781.0,0.0,144,6
1,145,7.533577769994736,20.683516919612885,0.3291819393634796,0.034676432609558105,0.02439690783118679,0.35482296347618103,0.4879120886325836,0.3275468595649885,0.36934851642165867,0.3631257712841034,0.30500611662864685,0.30500611662864685,0.01256157485332771,0.04658807994046211,0.40024420619010925,374.24535118659975,784.8298681219892,0.0,374.26785714285717,784.8392857142857,0,374.0,785.0,0.0,145,6
1,146,3.6031747460365295,5.471306681632996,0.2987790107727051,0.006105005741119385,0.008302060083464406,0.3152625262737274,0.3152625262737274,0.3002645621697108,0.3039614823129442,0.30500611662864685,0.2886447012424469,0.2886447012424469,0.007353399937885627,0.008046596455380303,0.31086692214012146,328.93840660626034,788.6609685343681,0.0,328.94444444444446,788.6666666666666,0,329.0,787.0,0.0,146,6
1,147,7.698657184839249,23.416362047195435,0.3123321235179901,0.028327226638793945,0.04009258925344233,0.3291819393634796,0.43516483902931213,0.30794628739356994,0.34435826539993286,0.33675214648246765,0.287423700094223,0.287423700094223,0.011089482778172349,0.03911977621162154,0.37240538001060486,392.7897799565752,790.8486807766111,0.0,392.79411764705884,790.8088235294117,0,393.0,791.0,0.0,147,6
1,148,6.769719451665878,18.97362694144249,0.29694750905036926,0.02869352698326111,0.01419739364030116,0.3181929290294647,0.44590964913368225,0.29433562833329907,0.3328706480954823,0.3201465308666229,0.2669108808040619,0.2669108808040619,0.012045702632120738,0.04381320881592838,0.3662393242120743,322.1522967414044,795.3432050150375,0.0,322.140350877193,795.3508771929825,0,323.0,795.0,0.0,148,6
1,149,5.071306675672531,11.773382544517517,0.30109891295433044,0.025641024112701416,0.037641368039686346,0.3262515366077423,0.4134310185909271,0.29831215739250183,0.32703840401437545,0.3262515366077423,0.26544567942619324,0.26544567942619324,0.01654192087611184,0.035742935406959116,0.3582417666912079,373.17209408649705,794.9974902541497,0.0,373.19444444444446,795.0277777777778,0,373.0,795.0,0.0,149,6
1,150,3.781440943479538,6.0615386962890625,0.2835164964199066,0.021489620208740234,0.01756535027390106,0.3123321235179901,0.3462759554386139,0.2908800725753491,0.30307693481445314,0.30989012122154236,0.2749694883823395,0.2749694883823395,0.013843853999679818,0.021062025605216562,0.31892552971839905,313.1152606543692,800.441302071599,0.0,313.1,800.45,0,313.0,800.0,0.0,150,6
1,151,10.429304391145706,21.977534294128418,0.31306472420692444,0.008791208267211914,0.03366664895855163,0.33284494280815125,0.3589743673801422,0.31603952700441534,0.3231990337371826,0.323321133852005,0.3006105124950409,0.29987791180610657,0.008021737247353335,0.012946168983234628,0.3304029405117035,336.9270428244771,802.6753261211758,0.0,336.94117647058823,802.7058823529412,0,336.0,799.0,0.0,151,6
1,152,3.35262531042099,5.500610738992691,0.279853492975235,0.011233210563659668,0.008641576865261173,0.2903541028499603,0.31697192788124084,0.2793854425350825,0.28950582836803634,0.2854700982570648,0.2669108808040619,0.2669108808040619,0.006728782371507388,0.014834534458671684,0.3055555671453476,360.9957824643631,802.7819311883458,0.0,361.0,802.7894736842105,0,361.0,803.0,0.0,152,6
